ax,ay,az,wx,wy,wz
-2.78,-1.35,7.01,1.56,-1.25,1.13
-2.09,-1.65,6.88,1.61,-1.35,1.3
-1.31,-1.36,6.43,1.61,-1.36,1.41
-0.65,-0.85,5.81,1.43,-1.06,1.5
-0.46,-0.36,4.78,1.18,-0.73,1.5
-0.38,0.25,4.27,1.02,-0.48,1.38
-0.31,0.78,3.8,0.94,-0.36,1.19
-0.19,0.99,3.37,0.9,-0.38,0.98
0.09,0.87,3.09,0.94,-0.43,0.81
0.6,0.8,2.13,1.54,-0.14,0.81
2.29,1.05,-3.35,2.94,0.78,1.09
4.09,1.57,-8.35,3.75,1.53,1.22
3.12,1.31,-4.07,3.82,1.81,1.04
1.87,0.79,0.09,3.51,1.87,0.78
1.57,0.89,1.61,3.03,1.86,0.61
2.04,1.41,1.74,2.6,1.83,0.6
2.67,2.05,0.74,2.37,1.84,0.68
2.77,2.61,-0.86,2.29,1.79,0.77
2.47,2.8,-1.86,2.27,1.64,0.85
2.26,2.75,-2.18,2.22,1.37,0.89
2.26,2.6,-2.13,2.13,1.01,0.95
2.4,2.45,-2.02,2,0.54,1
2.55,2.17,-1.82,1.81,0,1.05
2.6,1.71,-1.34,1.55,-0.56,1.09
2.63,1.14,-1.06,1.32,-0.98,1.12
2.64,0.66,-1.75,1.18,-1.16,1.11
2.64,-0.11,-2.83,1.09,-1.1,1.04
2.68,-1.41,-3.35,0.89,-0.85,0.9
2.77,-3,-3.19,0.57,-0.4,0.73
2.82,-4.44,-3.13,0.23,0.13,0.53
2.76,-5.18,-3.34,0.02,0.69,0.32
2.68,-4.96,-4.26,-0.02,1.24,0.14
2.9,-4.37,-5.21,-0.08,1.7,0.04
3.65,-4.05,-4.58,-0.32,1.88,0.01
4.74,-4.2,-2.68,-0.63,1.75,0.06
5.84,-4.6,-1.37,-0.85,1.44,0.08
6.67,-5.2,-1.04,-1,0.99,0.03
7.07,-6.44,-0.83,-1.06,0.46,-0.12
7.19,-8.26,-0.57,-1.19,-0.18,-0.38
7.26,-10.39,0.21,-1.44,-0.8,-0.76
7.18,-11.33,0.47,-1.6,-1.11,-1.32
6.22,-9.45,-1.33,-1.74,-1.14,-2.11
4.09,-6.67,-2.45,-2.16,-1.04,-2.91
1.7,-4.05,-2.1,-2.78,-0.67,-3.5
-0.47,-1.28,-2.46,-3.51,-0.08,-3.78
-1.84,0.04,-2.56,-4.07,0.05,-3.8
-2.53,-0.55,-0.58,-4.28,-0.68,-3.51
-2.53,-2.47,2.42,-4.28,-0.68,-3.51
-2.38,-5.19,3.57,-4.07,-2.03,-2.55
-2.37,-7.81,2.93,-3.72,-2.24,-2.04
-2.82,-9.34,2.29,-3.33,-2.33,-1.64
-3.63,-8.91,1.89,-2.85,-2.08,-1.35
-4.19,-7.13,1.5,-2.41,-1.61,-1.14
-4.51,-5.14,1.79,-2.02,-1.01,-0.98
-4.7,-3.53,2.21,-1.68,-0.59,-0.88
-4.68,-2.03,3.68,-1.29,-0.73,-0.74
-4.27,-0.19,5.15,-0.97,-0.73,-0.68
-4.43,0.1,4.67,-0.97,-0.73,-0.68
-4.63,0.87,4.18,-0.9,0.11,-0.58
-4.83,1.84,2.79,-1.23,0.78,-0.62
-4.77,2.77,1.46,-1.58,1.5,-0.59
-4.16,3.86,1.23,-1.76,2.02,-0.52
-3.6,4.89,1.7,-1.76,2.02,-0.52
-3.17,5.49,2.22,-1.61,2.42,-0.37
-2.79,5.79,2.7,-1.34,2.28,-0.32
-2.62,5.86,3.48,-1.1,1.85,-0.28
-2.58,5.75,4.4,-0.91,1.21,-0.22
-2.6,5.57,5.06,-0.91,1.21,-0.22
-2.54,5.25,5.54,-0.41,-0.34,-0.2
-2.42,5,5.9,-0.2,-1.05,-0.18
-2.22,4.91,6.11,-0.04,-1.55,-0.1
-2.04,4.87,6.11,0.04,-1.77,0.02
-1.9,4.88,5.85,0.05,-1.66,0.16
-1.77,4.93,5.38,0.03,-1.31,0.34
-1.75,5.22,4.96,0.03,-1.31,0.34
-1.98,5.86,4.91,0.15,-0.92,0.66
-2.26,6.4,4.85,0.31,-1,0.79
-2.33,6.5,4.61,0.51,-1.22,0.89
-2.41,5.96,4.35,0.74,-1.59,0.91
-2.68,4.74,3.95,1.14,-2.41,0.87
-2.4,2.77,2.34,1.75,-3.82,0.86
-1.13,0,-1.75,1.75,-4.84,0.68
-0.14,-3.95,-8.84,0.38,-4.49,0.26
1.32,-9.17,-16.84,-1.41,-1.85,-0.13
2.9,-13.01,-23.19,-1.76,0.24,-0.17
3.95,-12.19,-22.77,-0.82,0.78,-0.18
3.78,-8.61,-16.17,0.37,0.78,-0.29
3.31,-5.24,-8.43,1.24,0.97,-0.41
2.97,-2.51,-3.79,1.63,1.63,-0.43
2.16,-0.21,-2.16,1.39,2.47,-0.52
1.35,1.34,-1.39,0.7,3.1,-0.76
1.24,2.19,-1.32,0.03,2.94,-0.89
1.95,1.68,-0.4,-0.25,2.01,-0.79
1.55,-0.72,3.92,-0.14,0.55,-0.51
-0.37,-3.58,8.65,-0.03,-0.75,-0.17
-2.86,-6.43,10.38,0.07,-1.2,0.08
-5.13,-10.35,8.07,0.22,-0.84,0.23
-6.92,-13,5.22,0.3,0.31,0.24
-7.19,-12.2,-1.68,0.28,1.27,0.08
-6.13,-4.76,-0.78,0.39,1.37,0.04
-4.75,2.8,3.35,0.6,1.08,0.12
-3.4,7.12,3.27,0.92,0.63,0.23
-2.5,8.76,3.82,1.16,0.28,0.38
-2.31,7.35,4.96,1.18,0.16,0.49
-2.89,4.55,5.37,1.11,0.12,0.54
-3.44,1.84,5.69,1.01,-0.06,0.63
-3.44,-0.42,6.42,0.96,-0.52,0.78
-3.02,-1.87,7.17,0.99,-1.27,0.95
-2.45,-2.25,7.49,1.02,-1.87,1.09
-1.84,-1.64,6.51,1.02,-2.08,1.21
-1.22,-0.6,5.16,1.02,-2.08,1.21
-0.77,0.44,4.12,1.02,-1.88,1.19
-0.38,1.29,3.46,1.07,-1.76,1.08
0.01,2.15,3.13,1.21,-1.68,0.91
0.35,2.86,2.75,1.21,-1.68,0.91
0.94,3.24,1.39,2.24,-1.16,0.75
2.88,3.71,-4.05,3.31,-0.54,0.92
3.82,3.26,-5.85,3.83,0.05,0.96
2.87,1.74,-2.7,3.73,0.44,0.79
2.01,0.17,0.06,3.3,0.71,0.56
1.86,-0.6,1.08,2.79,1,0.43
2.23,-0.33,0.53,2.37,1.31,0.45
2.46,0.53,-0.57,2.03,1.49,0.51
2.15,1.15,-1.29,1.79,1.44,0.53
1.77,1.62,-1.64,1.62,1.12,0.55
1.71,2,-1.56,1.5,0.63,0.59
1.83,2.22,-1.31,1.4,0.11,0.65
1.96,2.23,-1.21,1.31,-0.33,0.72
1.9,2.03,-1.14,1.22,-0.69,0.76
1.6,1.6,-1.05,1.11,-0.96,0.78
1.32,1.1,-1.04,1.02,-1.11,0.81
1.14,0.72,-1.3,1,-1.15,0.82
0.87,0.2,-1.98,1.04,-1.06,0.79
0.57,-0.64,-2.69,1.05,-0.87,0.7
0.51,-1.71,-2.88,0.96,-0.57,0.6
0.79,-3.08,-2.63,0.78,-0.13,0.51
1.33,-4.27,-2.8,0.68,0.52,0.42
1.9,-4.64,-4.18,0.67,1.35,0.35
2.54,-4.26,-5.35,0.54,2.08,0.3
3.35,-3.87,-4.51,0.25,2.46,0.26
4.24,-3.86,-2.99,-0.04,2.49,0.21
4.97,-4.18,-2.37,-0.18,2.26,0.14
5.56,-4.71,-2.49,-0.19,1.82,0.05
6.1,-5.44,-2.72,-0.12,1.29,-0.04
6.57,-6.09,-3.13,-0.11,0.82,-0.16
6.73,-6.55,-3.52,-0.34,0.56,-0.38
6.35,-6.89,-3.67,-0.9,0.66,-0.72
5.59,-6.41,-4.02,-1.71,1.02,-1.14
4.72,-4.92,-4.11,-2.72,1.41,-1.55
3.94,-3.12,-3.39,-3.63,1.41,-1.95
2.8,-0.95,-2.43,-4.11,0.96,-2.41
0.72,0.45,-2.21,-4.23,-0.02,-2.92
-1.24,-0.47,-0.2,-4.3,-1.38,-3.29
-1.47,-2.19,3.7,-4.52,-2.72,-3.29
-0.25,-3.24,6.68,-4.61,-3.68,-2.96
0.45,-4.19,6.72,-4.48,-4.3,-2.62
-0.05,-6.25,5.18,-4.18,-4.6,-2.33
-1.06,-8.45,3.56,-3.73,-4.54,-1.95
-1.93,-10.15,2.14,-3.18,-4.07,-1.51
-2.8,-10.4,1.26,-2.59,-3.24,-1.12
-3.59,-9.54,1,-1.98,-2.27,-0.78
-4.09,-7.85,1.66,-1.2,-1.5,-0.58
-4.3,-5.74,3.16,-0.55,-0.27,-0.77
-4.31,-4.22,3.28,-0.16,1.06,-0.91
-4.15,-1.96,4,-0.2,2.34,-1.03
-4.63,-0.16,4.3,-0.37,3.28,-1.14
-5.01,1.85,4.27,-0.47,3.94,-1.18
-4.86,3.48,3.87,-0.66,4.47,-1.1
-4.41,4.72,1.93,-1.24,4.57,-0.94
-3.76,5.33,0.09,-1.7,3.96,-0.79
-3.2,5.61,0.68,-1.83,2.69,-0.65
-2.54,5.83,1.55,-1.66,1.24,-0.46
-1.96,6.04,2.63,-1.43,0.14,-0.28
-1.99,6.16,3.78,-1.22,-0.68,-0.09
-2.13,6.32,4.82,-1.06,-1.2,0.07
-2.34,6.21,5.27,-0.9,-1.54,0.17
-2.39,5.94,5.7,-0.75,-1.73,0.26
-2.31,5.64,6.01,-0.62,-1.79,0.35
-2.17,5.34,6.17,-0.62,-1.79,0.35
-2.1,5.05,6.3,-0.41,-1.55,0.52
-2.06,4.77,6.19,-0.26,-1.25,0.59
-1.93,4.78,5.71,-0.08,-0.96,0.66
-1.86,5.22,5.43,0.11,-0.89,0.72
-1.89,5.84,5.52,0.32,-1,0.76
-1.88,6.03,5.45,0.53,-1.2,0.78
-1.92,5.64,5.14,0.79,-1.61,0.75
-2.15,4.68,4.46,1.35,-2.65,0.72
-1.97,2.9,2.74,2.17,-4.28,0.73
-1.35,0.04,-1.18,2.28,-5.45,0.61
-1.13,-4.47,-8.1,0.6,-4.5,0.27
-0.74,-10.28,-17.09,-1.56,-1.14,0.04
0.2,-13.33,-24.52,-1.57,1.13,0.07
0.54,-10.78,-22.35,-0.48,1.81,-0.02
0.32,-6.26,-15.02,0.71,1.83,-0.11
1.06,-2.34,-8.18,1.58,1.8,-0.13
1.85,-0.04,-4.08,1.85,1.92,-0.17
1.69,0.71,-0.41,1.39,2.09,-0.29
1.42,1.09,2.63,0.51,2.33,-0.46
1.65,0.88,1.89,-0.26,2.29,-0.51
2.6,-0.7,-1.24,-0.48,1.62,-0.45
3.2,-2.77,-1.09,-0.23,0.61,-0.37
2.42,-4.85,2.27,0.24,-0.6,-0.36
0.28,-6.44,6.21,0.49,-1.46,-0.35
-2.41,-8.49,8.56,0.45,-1.39,-0.21
-4.41,-10.27,7.17,0.34,-0.43,0.03
-5.29,-10.23,2.67,0.1,1.23,0.02
-5.18,-6.79,-1.78,0.07,1.97,0.04
-4.52,0.66,1.68,0.28,1.99,0.15
-3.54,5.87,2.7,0.65,1.52,0.26
-3.02,8.13,2.35,1.21,0.74,0.3
-2.89,7.75,3.51,1.41,0.2,0.35
-2.85,4.58,5.84,1.27,-0.09,0.39
-3.26,1.78,6.79,1.09,-0.33,0.42
-3.49,-0.2,7.14,0.91,-0.71,0.55
-3.04,-1.89,7.53,0.74,-1.15,0.73
-2.36,-2.46,7.37,0.62,-1.51,0.89
-1.56,-1.79,6.6,0.55,-1.68,1.02
-0.9,-0.74,5.53,0.52,-1.67,1.1
-0.58,0.12,4.48,0.55,-1.62,1.04
-0.36,0.7,3.82,0.65,-1.57,0.91
-0.11,1.22,3.25,0.8,-1.55,0.74
0.16,1.74,2.76,1.01,-1.57,0.58
0.67,2.21,1.81,1.82,-1.36,0.59
2.31,3.23,-3.49,3.08,-0.85,0.83
3.58,3.73,-6.17,3.7,-0.39,0.92
2.61,2.63,-2.5,3.68,-0.17,0.75
1.54,1.02,0.63,3.27,-0.07,0.44
1.22,0.01,1.95,2.7,0.15,0.23
1.78,0.1,1.63,2.19,0.54,0.23
2.55,0.75,0.18,1.87,1.08,0.36
2.69,1.35,-1.37,1.7,1.52,0.42
2.22,1.54,-1.95,1.66,1.71,0.4
1.88,1.59,-2.01,1.69,1.68,0.41
1.87,1.67,-1.91,1.73,1.44,0.45
1.85,1.58,-1.57,1.8,0.96,0.53
1.79,1.5,-1.08,1.82,0.35,0.64
1.67,1.31,-0.74,1.77,-0.23,0.72
1.51,0.85,-0.9,1.69,-0.7,0.78
1.33,0.47,-1.46,1.66,-0.96,0.81
1.1,0.21,-2.44,1.66,-0.98,0.82
1.01,-0.21,-3.37,1.6,-0.78,0.81
1.13,-0.77,-3.96,1.4,-0.36,0.78
1.55,-1.5,-3.92,0.98,0.22,0.74
2.04,-2.2,-3.27,0.41,0.81,0.62
2.36,-2.8,-2.59,-0.08,1.28,0.41
2.51,-3.12,-2.52,-0.35,1.53,0.18
2.82,-3.1,-2.77,-0.45,1.59,0.01
3.43,-3.11,-2.74,-0.49,1.47,-0.06
4.12,-3.31,-2.1,-0.55,1.19,-0.08
4.63,-3.46,-1.43,-0.54,0.82,-0.07
4.97,-3.41,-1.58,-0.46,0.43,-0.06
5.11,-3.47,-1.85,-0.37,0.03,-0.08
5.02,-4.04,-1.9,-0.37,-0.28,-0.17
4.76,-5.01,-1.95,-0.49,-0.4,-0.33
4.53,-6.11,-2.23,-0.78,-0.24,-0.57
4.45,-6.91,-2.62,-1.34,0.2,-0.91
4.19,-7.15,-2.48,-2.07,0.73,-1.37
3.82,-6.27,-2.2,-2.67,1.26,-1.84
3.28,-4.13,-3.09,-3.08,1.69,-2.28
2.06,-2.47,-3.85,-3.33,1.67,-2.66
0.17,-1.61,-3.04,-3.47,0.91,-2.95
-1.42,-1.56,-0.14,-3.68,-0.32,-2.97
-1.35,-1.81,3.79,-3.95,-1.41,-2.74
-0.36,-2.23,6.16,-4.09,-2.06,-2.39
-0.27,-3.72,5.62,-3.95,-2.41,-2.05
-1.14,-5.88,4.11,-3.61,-2.52,-1.71
-2.16,-7.75,2.92,-3.22,-2.34,-1.38
-3.37,-8.72,2.27,-2.81,-1.85,-1.15
-4.34,-8.17,1.82,-2.81,-1.85,-1.15
-4.95,-6.77,1.54,-1.85,-0.07,-0.86
-5.11,-4.65,1.78,-1.43,0.99,-0.74
-5.03,-2.35,2.25,-1.09,1.73,-0.66
-4.91,-0.17,3.38,-0.8,1.71,-0.65
-5.09,1.7,5.11,-0.41,1.46,-0.73
-5.13,2.82,5.03,-0.09,1.51,-0.81
-5.04,3.01,3.87,-0.13,1.34,-0.81
-3.95,2.98,1.73,-0.54,0.94,-0.73
-2.68,3.26,0.3,-1.04,0.71,-0.65
-2.02,3.57,0.43,-1.45,0.54,-0.48
-1.42,3.91,1.23,-1.63,0.43,-0.23
-1.4,4.39,2.01,-1.67,0.44,-0.01
-1.81,4.61,2.74,-1.65,0.33,0.13
-2.26,4.47,3.78,-1.56,0,0.19
-2.57,4.05,4.67,-1.37,-0.47,0.15
-2.54,3.67,5.14,-1.06,-1.01,0.11
-2.31,3.44,5.27,-0.73,-1.32,0.12
-2.1,3.43,4.89,-0.41,-1.33,0.16
-1.87,3.46,4.6,-0.12,-1.19,0.2
-1.66,3.53,4.62,0.17,-0.97,0.23
-1.38,3.66,4.65,0.44,-0.77,0.26
-1.11,3.97,4.76,0.7,-0.66,0.29
-0.93,4.39,4.91,0.92,-0.63,0.39
-0.95,4.9,4.87,1.07,-0.7,0.51
-1.29,5.19,4.67,1.21,-0.9,0.58
-1.6,4.88,4.32,1.42,-1.34,0.61
-1.69,4.03,3.61,1.8,-2.1,0.65
-1.27,2.63,2.16,2.29,-3.01,0.75
-0.56,0.47,-0.39,2.33,-3.53,0.82
-0.18,-2.41,-5.23,1.3,-3.21,0.72
-0.03,-6.09,-9.77,-0.15,-2.29,0.44
0.06,-9.27,-11.14,-1.11,-0.9,0.19
0.17,-9.59,-13.61,-1.2,0.11,-0.04
-0.34,-6.81,-15.65,-0.46,0.62,-0.26
-0.07,-3.25,-14.75,0.47,1.04,-0.38
1.58,-0.92,-10.65,1.08,1.61,-0.4
3.27,-0.24,-6.37,1.26,2.2,-0.41
4.07,-0.98,-2.91,0.99,2.63,-0.55
4.31,-1.71,-0.86,0.39,2.78,-0.82
4.81,-1.63,-0.4,-0.13,2.54,-1.04
5.04,-1.16,1.84,-0.35,1.75,-1.06
3.92,-0.57,8.13,-0.28,0.25,-0.7
2.24,-0.74,12.3,-0.2,-1.05,-0.12
0.33,-3.15,10.74,-0.19,-1.77,0.29
-1.85,-6.05,8.14,-0.23,-1.95,0.4
-3.77,-8.28,6.03,-0.28,-1.24,0.24
-5.09,-9.64,-2.97,-0.56,1.11,-0.19
-5.98,-7.22,-15.8,-0.52,1.71,-0.37
-5.64,-0.51,-5.75,-0.12,0.95,-0.17
-3.99,4.28,3.16,0.28,-0.03,0.09
-2.6,5.15,6.54,0.5,-0.64,0.14
-2.63,4.08,7.09,0.52,-0.96,0.13
-2.62,2.99,7.34,0.42,-1.19,0.1
-2.65,1.47,7.56,0.28,-1.37,0.11
-2.56,-0.05,7.71,0.28,-1.37,0.11
-2.15,-1.17,7.56,0.18,-1.62,0.46
-1.68,-1.9,7.08,0.25,-1.73,0.65
-1.3,-2.05,6.56,0.39,-1.82,0.72
-0.97,-1.56,5.83,0.57,-1.9,0.74
-0.59,-0.84,5.04,0.57,-1.9,0.74
-0.26,-0.15,4.27,0.96,-1.92,0.65
0.02,0.47,3.62,1.17,-1.9,0.56
0.35,1.09,3.08,1.44,-1.86,0.48
0.62,1.65,2.03,2.22,-1.8,0.45
1.3,2.44,-2,3.26,-1.7,0.49
1.67,2.59,-3.65,3.8,-1.49,0.43
1.02,1.8,-2.13,3.78,-1.05,0.27
0.53,1.05,-1.57,3.21,-0.28,0.14
0.36,0.7,-1.61,2.28,0.63,0.09
0.29,0.74,-1.41,1.38,1.26,0.16
0.28,1.06,-1.18,0.86,1.43,0.27
0.32,1.2,-1.34,0.72,1.16,0.38
0.6,1.04,-1.16,0.77,0.59,0.51
1.17,0.86,-0.6,0.86,-0.1,0.67
1.78,0.73,-0.09,0.91,-0.72,0.82
2.3,0.7,0.03,0.93,-1.16,0.93
2.68,0.62,-0.21,0.92,-1.35,1
3,0.45,-0.62,0.89,-1.32,1.01
3.16,0.19,-0.88,0.83,-1.17,0.96
3.3,-0.07,-0.74,0.75,-1,0.88
3.46,-0.03,-0.49,0.7,-0.85,0.78
3.5,0.3,-0.43,0.69,-0.72,0.66
3.44,0.71,-0.44,0.68,-0.63,0.53
3.3,0.9,-0.3,0.64,-0.6,0.41
3.11,0.7,-0.05,0.59,-0.6,0.3
2.82,0.15,-0.09,0.57,-0.61,0.2
2.4,-0.89,-0.43,0.57,-0.61,0.2
2.1,-1.96,-0.98,0.69,-0.64,0.05
1.95,-2.61,-1.6,0.77,-0.55,0.01
1.8,-2.98,-2.37,0.82,-0.32,-0.03
1.58,-3.12,-3.34,0.77,0.15,-0.04
1.35,-3.09,-4.55,0.57,0.77,0
1.35,-2.94,-5.11,0.19,1.3,0.12
1.61,-2.68,-4.38,-0.27,1.51,0.25
2.01,-2.56,-3.29,-0.67,1.43,0.36
2.49,-2.74,-2.66,-1.01,1.16,0.43
3.12,-3.3,-2.25,-1.35,0.76,0.43
3.83,-4.29,-1.67,-1.76,0.32,0.34
4.7,-4.97,-1.05,-2.22,-0.08,0.14
5.47,-4.96,-0.91,-2.67,-0.28,-0.23
5.84,-4.53,-1.12,-3.28,-0.28,-0.77
5.89,-4.48,-0.27,-3.88,-0.53,-1.25
5.81,-3.96,1.35,-4.26,-1.15,-1.59
5.24,-2.89,2.31,-4.39,-1.98,-1.85
3.65,-1.92,2.74,-4.48,-2.81,-2.1
1.59,-1.62,3.55,-4.5,-3.56,-2.22
0.57,-1.24,4.72,-4.38,-4.29,-2.19
0.68,-0.95,5.98,-4.12,-4.7,-2.06
0.82,-1.82,5.78,-3.77,-4.66,-1.77
0.67,-3.62,4.5,-3.35,-4.21,-1.28
0.38,-5.67,3.4,-2.8,-3.27,-0.77
-0.32,-7.25,2.67,-2.14,-1.95,-0.53
-1.19,-7.72,2.45,-1.51,-0.48,-0.56
-1.84,-6.59,3,-1.07,0.79,-0.79
-1.91,-4.27,4.07,-0.85,1.72,-1.02
-1.67,-1.81,4.83,-0.73,2.26,-1.12
-1.45,0.04,5.3,-0.64,2.52,-1.1
-1.45,1.31,5.5,-0.47,2.63,-1.06
-1.59,2.17,5.39,-0.29,2.83,-1.13
-1.32,2.32,3.44,-0.22,3.34,-1.31
-0.29,1.86,0.31,-0.27,3.5,-1.44
0.58,1.66,0.02,-0.31,2.92,-1.42
1.11,1.69,1.36,-0.29,1.66,-1.3
1.14,1.65,3.49,-0.26,0,-1.23
0.73,1.34,5.7,-0.23,-1.54,-1.2
0.25,0.97,6.31,-0.18,-2.65,-1.1
0.05,0.75,5.85,-0.12,-3.2,-0.98
-0.08,0.56,4.99,-0.08,-3.25,-0.87
-0.37,0.48,4.18,-0.05,-2.96,-0.8
-0.73,0.54,3.49,0.03,-2.54,-0.71
-1.11,0.81,3.08,0.17,-2.22,-0.59
-1.57,1.56,3.05,0.35,-2.15,-0.47
-2.14,2.55,3.25,0.54,-2.27,-0.34
-2.63,3.5,3.36,0.76,-2.49,-0.23
-3.03,4.17,3.38,0.98,-2.73,-0.14
-3.22,4.4,3.19,1.17,-2.89,-0.04
-3.09,4.3,2.65,1.31,-2.91,0.08
-2.79,3.92,1.63,1.35,-2.82,0.21
-2.48,3.32,0.24,1.22,-2.67,0.36
-2.38,2.34,-1.41,0.99,-2.58,0.52
-2.56,1.14,-3.37,0.55,-2.44,0.62
-2.94,0.25,-5.96,-0.2,-2,0.61
-2.88,-0.39,-8.4,-0.81,-1.55,0.54
-2.01,-0.92,-8.51,-0.82,-1.33,0.46
-0.3,-1.66,-7.35,-0.53,-1.2,0.35
1.97,-2.61,-5.57,-0.27,-0.93,0.17
4.13,-3.63,-3.13,-0.23,-0.42,-0.11
5.95,-4.25,-1.27,-0.23,-0.42,-0.11
7.43,-4.12,-1.36,-0.33,1.5,-0.78
8.55,-3.27,-2.86,-0.2,2.24,-0.9
9.54,-1.65,-3.78,-0.03,2.23,-0.84
9.5,-0.29,-2.37,-0.01,1.58,-0.85
7.69,-0.5,1.63,-0.02,0.4,-0.98
5.06,-1.61,6.21,0.06,-0.75,-0.93
2.99,-2.75,7.47,0.32,-1.63,-0.67
1.5,-4.4,5.88,0.77,-2.17,-0.37
0.52,-6.58,3.58,0.99,-2.32,-0.28
-0.72,-8.49,3.62,0.76,-1.85,-0.5
-1.88,-9.38,1.29,0.08,-0.18,-0.78
-3.2,-8.17,-6.57,-0.49,0.91,-0.8
-4.75,-3.12,-7.27,-0.35,0.13,-0.57
-4.65,2.6,-0.7,0.1,-1.06,-0.22
-3.12,5.17,4.29,0.44,-1.81,-0.02
-2.24,4.84,6.08,0.47,-2.17,0.13
-1.68,4.06,6.86,0.28,-2.34,0.18
-1.73,3.05,7.27,0.02,-2.39,0.1
-2.09,1.9,7.43,-0.22,-2.43,0.01
-2.1,0.59,7.7,-0.36,-2.51,-0.01
-1.86,-0.51,7.73,-0.34,-2.63,0.05
-1.56,-1.03,7.34,-0.13,-2.67,0.06
-1.25,-1.35,6.3,0.24,-2.7,0.12
-0.71,-1.31,5.29,0.72,-2.65,0.13
-0.46,-0.92,4.16,1.19,-2.51,0.07
-0.02,-0.3,3.26,1.54,-2.4,0.04
0.65,0.5,2.81,1.82,-2.36,0.04
1.17,1.29,2.44,2.06,-2.35,0.04
1.49,2.05,2.09,2.28,-2.38,0.05
1.72,2.56,1.74,2.53,-2.45,0.07
1.94,2.84,0.77,3.18,-2.67,0.11
2.13,3.01,-2.15,3.91,-2.93,0.08
1.76,2.4,-2.89,4.25,-3.1,0
1.17,1.04,-1.78,4.14,-3.08,-0.07
0.68,-0.35,-2.35,3.43,-2.66,-0.04
0.5,-0.9,-3.75,2.21,-1.85,0.18
0.52,-0.55,-4.59,1.05,-0.98,0.43
0.36,0.11,-5.04,1.05,-0.98,0.43
0.3,0.49,-4.95,0.11,-0.14,0.57
1.02,0.71,-3.67,0.09,-0.2,0.64
1.91,0.77,-1.81,0.11,-0.4,0.69
2.33,0.44,0,0.14,-0.66,0.67
2.58,0.42,1.04,0.2,-0.9,0.61
2.75,0.58,1.57,0.19,-1.09,0.54
2.81,0.32,1.86,0.19,-1.33,0.44
2.98,0.06,1.58,0.29,-1.53,0.36
3.23,-0.38,0.93,0.5,-1.69,0.36
3.71,-1.33,0.06,0.89,-1.73,0.45
4.28,-2.69,-1.89,1.58,-1.52,0.53
4.54,-4.39,-4.9,2.29,-1.09,0.47
4.29,-6.01,-5.93,2.6,-0.6,0.32
4.05,-6.43,-4.76,2.51,-0.06,0.19
3.83,-5.76,-4.55,2.06,0.89,0.1
3.31,-5.01,-6.53,0.99,2.09,-0.01
2.62,-4.59,-6.91,-0.37,2.75,-0.18
1.93,-4.48,-5.69,-1.37,2.57,-0.36
1.89,-4.38,-5.35,-1.75,1.8,-0.42
2.71,-4.13,-5.69,-1.76,0.79,-0.31
3.78,-4.04,-5.51,-1.85,-0.31,-0.09
4.62,-4.64,-4.11,-2.36,-1.21,0.02
4.85,-5.47,-2.22,-3.22,-1.81,-0.15
4.61,-5.4,0.06,-4.02,-2.29,-0.57
4.32,-3.77,2.32,-4.46,-2.77,-0.99
4.17,-1.24,3.67,-4.45,-3.33,-1.3
3.91,0.85,4.28,-4.25,-3.92,-1.48
3.53,1,4.46,-4.13,-4.29,-1.47
3.12,-0.35,4.26,-4.01,-4.3,-1.36
2.66,-1.79,3.58,-3.79,-3.9,-1.25
2.05,-3.74,2.74,-3.49,-3.14,-1.13
1.45,-5.77,2.05,-3.1,-1.94,-0.88
0.93,-7.59,1.34,-2.62,-0.33,-0.62
0.02,-8.72,1.03,-2.18,1.37,-0.59
-1.32,-8.64,1.28,-1.76,3.03,-0.74
-2.4,-7.74,1.71,-1.45,4.2,-0.91
-2.86,-5.58,2.68,-1.22,4.91,-1.08
-3.06,-3.29,3.24,-1,5,-1.35
-2.74,-1.9,3.84,-0.85,4.55,-1.52
-1.94,-0.56,3.46,-0.96,3.78,-1.52
-1.22,0.72,2.88,-1.01,2.72,-1.5
-0.84,1.2,2.61,-0.85,1.44,-1.51
-0.82,1.48,2.8,-0.58,0.3,-1.59
-1.07,1.78,3.13,-0.35,-0.45,-1.68
-1.25,2.09,3.23,-0.25,-0.63,-1.68
-1.43,2.38,2.95,-0.21,-0.45,-1.6
-1.55,2.63,3.01,-0.18,-0.3,-1.52
-1.64,2.79,3.79,-0.18,-0.3,-1.52
-1.66,2.92,4.77,-0.13,-0.65,-1.23
-1.61,3.15,5.62,-0.14,-1.07,-1.03
-1.54,3.53,6,-0.18,-1.47,-0.86
-1.68,3.69,6.08,-0.27,-1.89,-0.7
-1.78,3.85,6.46,-0.41,-2.21,-0.49
-1.87,4.05,6.31,-0.55,-2.35,-0.21
-2.25,4.27,5.82,-0.66,-2.35,0.07
-2.95,4.51,5.34,-0.69,-2.3,0.3
-3.62,4.93,4.81,-0.66,-2.24,0.47
-4.1,5.39,4.31,-0.56,-2.22,0.61
-4.32,5.63,3.82,-0.41,-2.26,0.72
-4.4,5.49,3.14,-0.3,-2.44,0.84
-4.31,4.82,2.07,-0.21,-2.96,1.01
-3.75,3.4,-0.23,-0.11,-3.8,1.16
-3.07,1.35,-3.81,-0.35,-4.06,1.08
-3.22,-0.56,-7.53,-0.73,-3.44,0.78
-3.29,-1.51,-9.87,-0.75,-2.32,0.49
