ax,ay,az,wx,wy,wz
0.58,-0.37,1,0.22,-0.12,-0.29
0.79,0.17,1.39,0.21,-0.09,-0.33
1.03,0.5,1.36,0.2,-0.15,-0.37
1.05,0.69,1.12,0.21,-0.29,-0.37
1.03,0.78,0.86,0.12,-0.41,-0.34
0.94,1.24,0.74,-0.04,-0.48,-0.34
0.84,1.94,0.88,-0.17,-0.5,-0.38
0.99,2.95,1.2,-0.28,-0.46,-0.44
1.06,3.74,1.48,-0.34,-0.41,-0.48
0.93,4.22,1.73,-0.33,-0.34,-0.42
0.85,3.38,2.06,-0.23,-0.32,-0.35
1.09,1.55,2.25,-0.03,-0.44,-0.39
1.77,0.73,2.18,0.14,-0.58,-0.41
1.86,-0.9,2.15,0.23,-0.61,-0.38
1.53,-1.97,2.14,0.36,-0.49,-0.28
0.87,-1.71,2.74,0.55,-0.32,-0.09
0.31,-1.49,3.44,0.74,-0.15,0.17
-0.13,-2.04,3.56,0.9,-0.04,0.47
0,-2.81,3.43,1.04,0,0.75
0.81,-3.18,3.23,1.07,-0.01,0.83
2.78,-2.53,2.4,1.04,0,0.8
4.25,-2.36,1.55,0.93,0.03,0.69
4.39,-2.63,0.85,0.8,0.15,0.58
4.03,-2.99,0.34,0.61,0.46,0.52
3.01,-3.51,-0.04,0.46,0.69,0.49
1.34,-3.39,-0.56,0.43,0.64,0.51
-0.14,-2.89,-1.19,0.42,0.44,0.56
-0.94,-2.68,-1.4,0.38,0.13,0.56
-1.21,-2.5,-1.7,0.34,-0.19,0.55
-1.13,-2.43,-1.89,0.23,-0.4,0.47
-0.86,-2.4,-1.95,-0.02,-0.38,0.31
-0.58,-2.46,-2.06,-0.32,-0.19,0.15
-0.84,-2.27,-2.09,-0.57,-0.03,0.02
-0.97,-1.94,-2.3,-0.64,0.01,-0.02
-0.79,-1.9,-2.49,-0.62,0.05,0.06
-1.03,-1.63,-2.1,-0.66,-0.03,0.18
-2.02,0.12,-2.11,-0.74,-0.15,0.17
-2.24,1.35,-2.06,-0.7,-0.08,0.06
-1.53,0.62,-0.9,-0.52,0.17,0.09
-1.56,0.04,0.44,-0.44,0.28,0.24
-2.3,0.53,0.51,-0.48,0.32,0.3
-2.76,1.54,0.04,-0.6,0.26,0.34
-2.52,2,-0.03,-0.66,0.34,0.36
-2.15,2.11,0.35,-0.6,0.39,0.29
-1.74,2.19,1.08,-0.44,0.42,0.22
-1.22,1.56,1.33,-0.28,0.44,0.29
-1.07,0.79,1.76,-0.11,0.53,0.44
-1.05,0.68,2,0.02,0.6,0.51
-0.81,1.25,1.85,0.03,0.62,0.54
-0.41,1.29,1.06,0.02,0.61,0.58
-0.3,1.07,0.61,0.01,0.63,0.62
-0.27,0.69,0.6,0.01,0.66,0.67
-0.42,0.42,0.63,0.01,0.73,0.67
-0.32,0.45,0.97,-0.01,0.79,0.62
-0.03,0.73,1.16,-0.06,0.79,0.55
0.02,1.01,0.9,-0.08,0.76,0.48
0.1,1.29,0.88,-0.09,0.75,0.42
0.24,1.47,1.06,-0.1,0.73,0.37
0.52,1.53,1.2,-0.11,0.69,0.32
0.86,1.36,1.29,-0.15,0.63,0.3
1.24,1.03,1.27,-0.21,0.56,0.31
1.58,0.58,1.23,-0.28,0.5,0.34
1.79,0.04,1.21,-0.36,0.43,0.4
1.91,-0.46,1.18,-0.41,0.32,0.42
2.05,-0.81,1.28,-0.44,0.23,0.43
2.17,-1.01,1.48,-0.49,0.16,0.44
2.09,-1.11,1.64,-0.56,0.1,0.44
1.93,-1.04,1.66,-0.64,0.07,0.41
1.77,-0.84,1.73,-0.74,0.12,0.35
1.73,-0.5,1.98,-0.87,0.23,0.26
1.72,-0.12,2.17,-0.99,0.35,0.13
1.64,0.16,2.46,-1.07,0.47,-0.01
1.65,0.31,2.88,-1.1,0.58,-0.12
1.44,0.14,3.34,-1.05,0.66,-0.17
1.22,-0.3,3.83,-0.96,0.66,-0.18
0.94,-0.86,3.95,-0.9,0.64,-0.18
0.72,-1.15,3.65,-0.83,0.65,-0.18
0.25,-1.27,3.64,-0.73,0.64,-0.13
-0.3,-1.52,3.43,-0.64,0.66,-0.05
-0.6,-1.78,3.07,-0.61,0.73,0
-0.57,-1.75,2.74,-0.54,0.87,0.08
-0.59,-1.52,2.83,-0.39,1.03,0.18
-0.81,-1.45,3.35,-0.17,1.19,0.26
-0.99,-1.18,3.6,0.11,1.28,0.36
-0.93,-0.8,3.64,0.43,1.26,0.45
-0.7,-0.35,3.26,0.76,1.12,0.52
-0.27,0.11,2.61,1.08,0.94,0.57
-0.09,0.42,1.92,1.41,0.68,0.6
0.17,0.54,0.8,1.76,0.37,0.63
0.82,0.6,-0.54,2.09,0.12,0.62
1.42,0.83,-1.73,2.36,0.02,0.53
1.59,1.12,-2.46,2.51,0.03,0.38
0.92,1.14,-3.18,2.52,0.06,0.27
-0.32,0.46,-4.21,2.39,0.08,0.24
-1.17,-0.65,-5.13,2.13,0.07,0.25
-1.53,-1.66,-5.63,1.78,-0.06,0.23
-1.3,-2.5,-5.75,1.39,-0.26,0.15
-0.55,-3.24,-5.48,1,-0.39,0.05
0.14,-3.91,-4.75,0.65,-0.41,-0.02
0.84,-4.04,-3.74,0.38,-0.4,-0.09
1.65,-3.12,-2.89,0.24,-0.39,-0.26
2.89,-1.2,-1.94,0.28,-0.39,-0.52
4.34,0.66,-0.47,0.27,-0.38,-0.67
4.37,1.09,-0.2,0.12,-0.49,-0.75
4.11,1.73,-1.1,-0.01,-0.69,-0.78
3.7,2.44,-1.58,0.08,-0.75,-0.83
3.15,3.1,0.03,0.21,-0.59,-0.85
2.48,3.34,1.72,0.31,-0.53,-0.87
1.69,2.88,1.54,0.39,-0.46,-0.95
1.5,2.9,1.63,0.45,-0.41,-0.98
0.88,2.43,1.81,0.5,-0.37,-0.91
-0.24,1.51,1.7,0.6,-0.34,-0.82
-1.17,0.89,1.79,0.68,-0.33,-0.72
-1.52,0.52,1.41,0.72,-0.32,-0.62
-1.65,0.3,0.75,0.73,-0.34,-0.51
-1.51,0.31,0.06,0.63,-0.35,-0.41
-1.12,0.58,-0.64,0.45,-0.4,-0.3
-0.75,0.88,-1.17,0.26,-0.48,-0.16
-0.51,1.19,-1.1,0.1,-0.58,-0.03
-0.18,1.55,-0.49,-0.03,-0.71,0.07
0.22,1.83,0.13,-0.16,-0.82,0.17
0.44,1.81,0.61,-0.31,-0.98,0.27
0.73,1.82,0.72,-0.43,-1.17,0.36
1.28,1.91,1.03,-0.45,-1.35,0.43
2.06,1.98,1.93,-0.32,-1.46,0.48
2.9,2,3.36,-0.19,-1.32,0.48
3.55,1.43,4.43,-0.08,-1.03,0.41
4.06,0.35,4.32,0.07,-0.68,0.23
4.52,-0.38,3.71,0.26,-0.25,-0.01
4.76,-1.19,3.07,0.44,0.23,-0.18
4,-2.39,2.44,0.52,0.53,-0.29
2.34,-3.56,1.07,0.52,0.43,-0.43
0.88,-3.86,-0.3,0.42,0.13,-0.58
-0.03,-3.47,-0.56,0.23,-0.22,-0.64
-0.35,-3.11,-0.24,0.08,-0.45,-0.65
0.13,-3.04,0.47,0.05,-0.35,-0.69
0.77,-3.36,1.49,0.15,0.04,-0.85
1.29,-4.23,1.44,0.31,0.21,-1.07
1.19,-5.12,-0.5,0.3,0.3,-1.25
0.18,-5.43,-2.89,0.02,0.35,-1.33
-1.88,-4.54,-4.94,-0.41,0.17,-1.24
-3.79,-2.93,-7.51,-0.9,-0.07,-1.04
-4.49,-1.4,-7.81,-1.37,-0.36,-0.83
-3.72,-0.16,-6.82,-1.68,-0.58,-0.65
-2.31,0.46,-5.26,-1.75,-0.73,-0.5
-1.69,1.01,-2.91,-1.62,-0.75,-0.39
-2.1,1.63,-0.38,-1.33,-0.71,-0.3
-2.74,1.67,1.27,-0.93,-0.65,-0.16
-3.35,0.76,2.01,-0.46,-0.59,0.02
-3.78,-0.47,2.4,-0.1,-0.52,0.2
-4.15,-1.08,1.87,0.09,-0.41,0.34
-4.38,-1.17,0.78,0.1,-0.29,0.46
-4.5,-0.98,-0.33,-0.05,-0.18,0.58
-4.46,-0.52,-1.37,-0.29,-0.07,0.65
-4.15,0.1,-1.61,-0.55,0.06,0.68
-3.54,0.71,-1.23,-0.74,0.24,0.66
-2.86,1.16,-0.11,-0.81,0.46,0.57
-1.93,1.68,1.55,-0.73,0.68,0.49
-1.16,1.91,3.02,-0.57,0.85,0.48
-0.74,1.76,3.61,-0.38,0.98,0.44
0.14,1.89,3.79,-0.28,1.03,0.4
0.73,2,2.92,-0.29,1.09,0.38
0.75,1.98,1.79,-0.35,1.11,0.38
0.54,1.85,0.87,-0.38,1.01,0.41
0.37,1.72,0.02,-0.37,0.79,0.46
0.2,1.48,-0.68,-0.37,0.6,0.53
-0.11,1.13,-0.92,-0.45,0.43,0.57
-0.33,0.79,-1.07,-0.55,0.31,0.57
-0.37,0.48,-0.81,-0.65,0.21,0.57
-0.36,0.16,-0.19,-0.75,0.15,0.55
-0.27,-0.18,0.42,-0.85,0.13,0.5
-0.07,-0.41,1.04,-0.93,0.13,0.47
0.18,-0.57,1.48,-1.01,0.15,0.44
0.4,-0.64,1.67,-1.1,0.17,0.43
0.65,-0.59,1.65,-1.17,0.2,0.39
1.04,-0.29,1.73,-1.21,0.3,0.32
1.33,0.12,2.27,-1.21,0.43,0.26
1.17,0.49,2.8,-1.15,0.6,0.19
0.93,0.77,3.51,-1.09,0.87,0.1
0.55,0.81,4.27,-1,1.01,0.03
0.25,0.77,4.28,-0.83,1.08,0.01
0.19,0.45,4.31,-0.64,1.08,0.04
0.12,-0.26,4.32,-0.5,0.96,0.04
0.21,-0.82,3.85,-0.4,0.71,0.05
0.63,-1.3,2.94,-0.34,0.36,0.11
1.36,-1.7,1.81,-0.23,0.11,0.19
2.17,-1.62,1.86,-0.06,0.01,0.28
2.49,-1.31,2.69,0.16,0.02,0.4
2.38,-1.02,3.18,0.38,0.19,0.48
1.89,-0.78,3.51,0.6,0.41,0.52
1.01,-0.44,3.55,0.87,0.62,0.57
0.46,-0.27,3.24,1.19,0.8,0.61
0.04,-0.12,2.88,1.54,0.88,0.65
-0.54,0,2.02,1.9,0.85,0.69
-0.8,-0.1,0.55,2.25,0.86,0.72
-1.11,-0.08,-0.72,2.57,0.8,0.69
-1.63,-0.03,-2.15,2.83,0.62,0.63
-2.72,-0.39,-3.53,2.97,0.33,0.59
-4,-1.16,-5.02,2.91,-0.1,0.62
-4.64,-1.9,-6.57,2.65,-0.55,0.73
-4.62,-2.63,-7.49,2.27,-0.93,0.84
-3.74,-3.26,-7.43,1.84,-1.24,0.86
-1.86,-3.76,-6.77,1.45,-1.38,0.8
0.2,-4.27,-5.8,1.13,-1.26,0.66
2.08,-4.5,-4.67,0.83,-0.87,0.42
4.02,-4.2,-3.64,0.52,-0.48,0.11
5.72,-2.9,-3.27,0.29,-0.32,-0.25
7.16,-0.92,-2.63,-0.06,-0.38,-0.59
7.77,0.79,-2.73,-0.37,-0.51,-0.8
7.14,2.1,-2.26,-0.7,-0.48,-0.93
6.05,2.59,-1.51,-0.87,-0.49,-1.07
5.25,3.24,-0.86,-0.72,-0.55,-1.14
3.98,3.66,0.77,-0.39,-0.54,-1.08
2.04,2.93,2.39,-0.11,-0.44,-1
0.66,2.08,2.43,0.11,-0.43,-0.96
-0.19,1.77,2.15,0.29,-0.55,-0.91
-1.39,1.5,1.67,0.43,-0.66,-0.83
-2.43,1.36,1.74,0.51,-0.71,-0.74
-3.27,1.22,1.7,0.53,-0.74,-0.64
-3.66,1.16,1.48,0.5,-0.74,-0.54
-3.44,1.15,1.07,0.44,-0.75,-0.4
-2.94,1.16,0.38,0.34,-0.75,-0.25
-2.29,1.28,-0.09,0.24,-0.68,-0.11
-1.62,1.55,-0.03,0.11,-0.59,0
-0.91,1.81,0.19,0,-0.58,0.09
-0.35,1.91,0.4,-0.09,-0.64,0.22
-0.05,1.85,0.65,-0.17,-0.75,0.36
0.24,1.77,0.77,-0.23,-0.92,0.5
0.73,1.92,1.01,-0.18,-1.13,0.61
1.39,2.36,1.6,-0.08,-1.23,0.67
2.16,2.7,2.53,-0.01,-1.18,0.62
2.99,2.24,3.05,-0.01,-0.97,0.49
3.67,1.13,2.98,0.02,-0.61,0.29
4.07,-0.17,2.72,0.14,-0.11,0.03
4.44,-1.35,2.8,0.32,0.43,-0.2
4.15,-2.99,2.44,0.51,0.84,-0.35
2.65,-4.43,1.74,0.62,0.84,-0.49
1.11,-4.93,0.62,0.54,0.51,-0.61
0.35,-4.62,-0.32,0.31,0,-0.62
0.38,-3.96,-0.34,0.05,-0.48,-0.51
1.05,-3.09,0.31,-0.1,-0.78,-0.43
2.44,-2.37,1.31,-0.02,-0.81,-0.44
3.96,-2.05,2.33,0.17,-0.51,-0.57
4.33,-2.41,2.43,0.25,-0.25,-0.72
2.95,-2.98,-0.29,0.2,-0.12,-0.85
1.01,-3.29,-3.99,0,0.07,-0.96
-1.22,-3.09,-6.41,-0.32,0.03,-1.08
-3.32,-2.38,-8.51,-0.81,-0.15,-1.05
-4.83,-2.07,-8.47,-1.33,-0.34,-0.93
-4.85,-1.5,-7.35,-1.69,-0.49,-0.79
-4.31,-0.46,-5.53,-1.86,-0.62,-0.64
-4.54,0.23,-3.01,-1.85,-0.68,-0.5
-5.05,0.38,-0.41,-1.64,-0.74,-0.34
-5.39,0.19,1.47,-1.21,-0.79,-0.13
-5.4,-0.37,2.75,-0.67,-0.8,0.09
-5.05,-0.77,3.43,-0.22,-0.68,0.31
-4.73,-0.75,2.85,0.08,-0.44,0.47
-4.2,-0.3,1.89,0.19,-0.13,0.49
-3.28,0.16,0.68,0.09,0.21,0.47
-2.55,0.54,-0.25,-0.14,0.53,0.5
-2.72,0.8,-0.76,-0.4,0.77,0.57
-3.13,1.07,-0.66,-0.58,0.98,0.7
-3.53,1.14,0.29,-0.58,1.15,0.82
-3.56,1.12,1.79,-0.45,1.2,0.84
-2.71,1.15,2.99,-0.32,1.09,0.72
-0.98,1.47,2.67,-0.23,0.93,0.59
0.24,1.48,1.9,-0.21,0.83,0.48
0.92,1.35,1.43,-0.26,0.85,0.42
1.26,1.22,0.97,-0.37,0.92,0.41
1.2,1.02,0.39,-0.49,0.92,0.42
1.27,0.96,-0.37,-0.58,0.84,0.47
1.04,0.78,-0.83,-0.7,0.69,0.53
0.72,0.54,-1.11,-0.86,0.53,0.56
0.61,0.36,-1.25,-1.03,0.39,0.58
0.57,0.16,-0.97,-1.16,0.25,0.55
0.75,0.03,-0.19,-1.22,0.14,0.48
0.83,0.05,0.8,-1.23,0.1,0.41
0.73,0.07,1.67,-1.22,0.1,0.37
0.53,0.11,2.19,-1.2,0.12,0.35
0.49,0.18,2.42,-1.2,0.14,0.34
0.5,0.3,2.48,-1.21,0.17,0.33
0.51,0.46,2.59,-1.22,0.28,0.28
0.6,0.79,2.98,-1.19,0.49,0.2
0.58,1.07,3.84,-1.11,0.76,0.14
0.52,1.11,4.61,-0.98,0.94,0.08
0.51,1.09,4.94,-0.74,0.98,0.1
0.8,0.7,4.47,-0.47,0.96,0.16
0.91,0.13,4.35,-0.28,0.8,0.2
0.9,-0.3,3.31,-0.17,0.57,0.23
1,-0.95,2.14,-0.12,0.28,0.29
1.34,-1.61,1.22,-0.08,0.06,0.36
1.88,-1.88,1,0.04,-0.08,0.42
2.16,-1.76,1.69,0.18,0.01,0.47
1.94,-1.6,2.67,0.38,0.17,0.5
1.35,-1.42,2.99,0.65,0.33,0.51
0.66,-0.99,3.07,0.97,0.51,0.52
0.23,-0.53,3.03,1.32,0.67,0.52
-0.29,-0.02,2.7,1.7,0.78,0.53
-0.82,0.12,1.85,2.1,0.78,0.56
-1.07,0.06,0.47,2.47,0.77,0.57
-1.32,0.15,-1.21,2.8,0.66,0.51
-1.84,0.21,-2.66,3.03,0.48,0.45
-3.02,-0.07,-3.91,3.08,0.19,0.44
-4.17,-0.68,-5.45,2.89,-0.14,0.54
-4.84,-1.46,-6.82,2.51,-0.51,0.66
-4.59,-2.05,-7.53,2.07,-0.84,0.72
-3.37,-2.6,-7.23,1.66,-1.1,0.68
-1.5,-3.35,-6.19,1.31,-1.19,0.64
-0.01,-4.29,-5.13,1,-1,0.55
1.7,-4.87,-3.93,0.68,-0.61,0.32
3.81,-4.53,-3.17,0.38,-0.43,0
5.85,-3.01,-3.28,0.09,-0.54,-0.33
7.15,-0.84,-3.27,-0.16,-0.68,-0.6
7.41,0.49,-2.57,-0.42,-0.64,-0.83
7.34,1.81,-1.55,-0.61,-0.59,-0.95
6.5,2.75,-0.97,-0.6,-0.59,-0.96
5.07,3.26,0.13,-0.46,-0.53,-1.04
3.85,3.51,1.28,-0.34,-0.34,-1.17
3.61,3.1,1.85,-0.2,-0.38,-1.09
1.26,1.66,1.73,-0.02,-0.51,-0.93
-0.78,0.98,1.69,0.2,-0.7,-0.78
-1.85,0.91,2.04,0.38,-0.77,-0.68
-2.65,0.79,2.22,0.5,-0.84,-0.61
-3.2,0.67,1.88,0.56,-0.91,-0.51
-3.42,0.77,1.27,0.5,-0.94,-0.4
-3.16,0.86,0.4,0.38,-0.98,-0.28
-2.57,1.07,-0.46,0.25,-0.95,-0.17
-2.07,1.38,-0.69,0.1,-0.82,-0.06
-1.63,1.73,-0.39,-0.06,-0.75,0.04
-1.06,2.02,-0.27,-0.19,-0.74,0.14
-0.64,2.12,0.06,-0.32,-0.8,0.27
-0.37,2.03,0.43,-0.41,-0.91,0.42
-0.07,1.99,0.74,-0.45,-1.09,0.56
0.51,2.17,1.13,-0.37,-1.32,0.68
1.31,2.6,1.89,-0.19,-1.42,0.74
2.06,2.95,3.14,-0.04,-1.27,0.68
2.86,2.46,3.94,0.03,-0.94,0.56
3.25,1.28,3.85,0.09,-0.58,0.35
3.41,-0.05,3.11,0.19,-0.1,0.07
3.82,-0.97,2.62,0.34,0.42,-0.18
3.56,-2.63,2.02,0.49,0.85,-0.35
2.15,-4.23,1.35,0.54,0.93,-0.52
0.49,-4.84,0.2,0.42,0.65,-0.67
-0.54,-4.65,-0.88,0.17,0.21,-0.72
-0.93,-4.26,-0.78,-0.1,-0.21,-0.64
-0.61,-3.93,0.15,-0.18,-0.49,-0.55
0.61,-3.53,1.48,-0.02,-0.47,-0.63
2.45,-3.21,2.87,0.23,-0.13,-0.82
3.38,-3.54,2.66,0.4,0.22,-0.96
2.38,-4.44,-0.33,0.36,0.61,-1.08
0.13,-4.84,-3.32,0.05,0.68,-1.21
-2.26,-4.05,-6.6,-0.48,0.42,-1.15
-4.67,-2.74,-9.43,-1.15,0.15,-0.93
-5.73,-1.36,-9.49,-1.73,-0.17,-0.71
-4.77,-0.02,-8.24,-2.04,-0.46,-0.55
-3.3,1.06,-5.75,-2.07,-0.66,-0.42
-2.57,1.68,-2.54,-1.85,-0.71,-0.31
-2.98,2.03,0.48,-1.46,-0.62,-0.12
-4.02,1.58,2.43,-0.96,-0.53,0.04
-3.97,0.83,2.95,-0.45,-0.47,0.17
-3.36,0.18,3.05,-0.03,-0.38,0.33
-3.59,-0.57,2.46,0.22,-0.23,0.44
-3.67,-0.92,1.31,0.26,-0.1,0.5
-3.29,-0.78,-0.2,0.14,0,0.51
-2.94,-0.33,-1.33,-0.13,0.1,0.54
-2.81,0.35,-1.87,-0.43,0.29,0.59
-2.94,0.87,-1.4,-0.63,0.49,0.66
-2.96,1.07,-0.23,-0.63,0.68,0.66
-2.18,1.42,1.55,-0.5,0.78,0.59
-0.91,1.69,2.79,-0.36,0.75,0.48
0.55,1.98,2.92,-0.28,0.65,0.4
1.41,2.08,2.35,-0.27,0.63,0.32
1.76,2.16,2.16,-0.33,0.66,0.26
1.85,2.22,1.69,-0.4,0.7,0.26
1.69,1.95,1.06,-0.44,0.67,0.29
1.43,1.6,0.53,-0.43,0.54,0.34
1.14,1.28,0.12,-0.42,0.37,0.39
0.69,0.92,-0.16,-0.45,0.19,0.43
0.3,0.61,-0.38,-0.52,0.06,0.42
0.01,0.36,-0.21,-0.59,-0.02,0.42
-0.34,0.15,0.39,-0.66,-0.08,0.42
-0.52,-0.08,0.95,-0.73,-0.09,0.4
-0.53,-0.17,1.47,-0.81,-0.07,0.38
-0.38,-0.14,1.71,-0.89,-0.05,0.37
-0.13,-0.1,1.86,-0.96,-0.04,0.36
0.16,-0.02,2,-1.03,-0.01,0.34
0.37,0.08,2.27,-1.07,0.08,0.31
0.43,0.3,2.82,-1.06,0.27,0.27
0.38,0.55,3.65,-1,0.59,0.24
0.12,0.67,4.81,-0.91,0.87,0.19
-0.02,0.75,5.32,-0.8,0.93,0.14
0.36,0.58,4.55,-0.61,0.92,0.15
0.6,-0.06,4.19,-0.42,0.83,0.15
0.56,-0.7,3.93,-0.27,0.63,0.15
0.75,-1.42,2.88,-0.15,0.37,0.19
1.31,-2.04,1.78,-0.03,0.17,0.25
1.87,-2.19,1.36,0.09,0.01,0.32
2.15,-1.98,1.49,0.24,-0.01,0.37
1.97,-1.57,2.13,0.41,0.02,0.38
1.56,-1.06,2.64,0.58,0.15,0.37
0.95,-0.51,2.97,0.79,0.32,0.36
0.53,-0.09,3.2,1.05,0.5,0.36
0.16,0.32,3.1,1.36,0.69,0.38
-0.45,0.79,2.6,1.7,0.81,0.37
-0.68,1.18,1.46,2.03,0.84,0.35
-0.81,1.57,-0.31,2.38,0.77,0.33
-1.56,1.68,-1.81,2.68,0.62,0.32
-2.95,1.45,-2.99,2.89,0.34,0.32
-4.45,0.71,-4.37,2.94,-0.02,0.41
-5.49,-0.63,-5.6,2.79,-0.4,0.56
-6.03,-2.18,-6.43,2.52,-0.76,0.62
-4.95,-3.32,-6.75,2.21,-0.97,0.56
-2.81,-4.35,-6.03,1.86,-0.84,0.49
-1,-5.41,-5.18,1.49,-0.37,0.38
0.65,-6.4,-4.34,1.06,0.13,0.21
2.35,-6.8,-4.11,0.53,0.22,0.01
4.09,-5.58,-5.2,-0.02,-0.02,-0.23
5.43,-2.86,-5.71,-0.45,-0.28,-0.47
6.2,-0.46,-4.09,-0.8,-0.3,-0.68
6.48,1.26,-2.15,-1.1,-0.26,-0.83
6.33,2.16,-1.23,-1.09,-0.22,-0.93
5.75,3.05,0.29,-0.87,-0.16,-0.92
4.58,3.39,1.93,-0.5,0.02,-0.97
3.67,3.16,3.15,-0.18,0.11,-1
3.07,2.32,3.11,0.06,-0.05,-0.88
0.8,0.99,1.92,0.22,-0.33,-0.7
-1.03,0.46,1.22,0.34,-0.58,-0.62
-1.68,0.45,1.05,0.39,-0.74,-0.58
-1.91,0.49,0.99,0.4,-0.89,-0.51
-2.09,0.44,0.55,0.36,-0.94,-0.4
-1.95,0.42,0.08,0.27,-0.94,-0.3
-1.64,0.52,-0.57,0.12,-0.84,-0.22
-1.3,0.86,-0.91,-0.04,-0.77,-0.12
-0.99,1.29,-1.03,-0.22,-0.74,0
-0.78,1.72,-1,-0.37,-0.8,0.13
-0.52,2.12,-0.69,-0.49,-0.9,0.27
-0.21,2.39,-0.2,-0.56,-1.04,0.39
0.23,2.61,0.34,-0.59,-1.21,0.51
0.69,2.86,0.86,-0.51,-1.39,0.63
1.24,3.3,1.78,-0.35,-1.4,0.68
1.69,3.28,3.21,-0.25,-1.23,0.64
2.29,2.59,3.83,-0.16,-0.94,0.51
2.66,1.66,3.81,-0.06,-0.45,0.31
2.81,0.75,3.74,0.11,0.18,0.09
2.97,-0.27,3.52,0.35,0.74,-0.12
2.49,-1.76,2.8,0.55,1.09,-0.31
0.97,-3.1,1.84,0.66,1.03,-0.45
-0.87,-3.78,0.73,0.63,0.57,-0.52
-1.66,-3.7,-0.08,0.46,-0.02,-0.49
-1.31,-3.19,-0.01,0.24,-0.58,-0.35
-0.32,-2.55,0.56,0.14,-0.98,-0.19
1.58,-1.65,1.78,0.24,-1.18,-0.11
4.19,-0.83,3.15,0.46,-1.04,-0.15
6.32,-0.41,3.79,0.54,-0.55,-0.27
6.1,-0.38,2.24,0.51,-0.09,-0.45
4.38,-0.9,-1.49,0.5,0.33,-0.66
2.6,-2.21,-4.84,0.44,0.64,-0.89
0.22,-4.1,-7.49,0.13,0.41,-1.17
-2.36,-5.43,-9.96,-0.52,-0.07,-1.27
-4.77,-5.49,-10.45,-1.35,-0.52,-1.18
-5.95,-3.81,-9.69,-1.99,-0.92,-0.97
-6.03,-1.98,-7.71,-2.31,-1.23,-0.77
-5.82,-0.85,-4.34,-2.28,-1.38,-0.61
-5.53,-0.11,-0.64,-1.96,-1.38,-0.5
-5.08,0.27,2.41,-1.4,-1.22,-0.29
-4.92,0.28,4.22,-0.77,-0.92,-0.04
-4.81,0.5,4.82,-0.25,-0.5,0.21
-4.51,0.82,4,0.06,-0.11,0.33
-3.78,0.87,2.39,0.15,0.23,0.39
-3.3,0.7,0.69,0.07,0.53,0.41
-3.24,0.32,-0.21,-0.13,0.71,0.47
-3.49,0.21,-0.76,-0.34,0.86,0.55
-3.88,0.67,-0.78,-0.47,1.04,0.66
-4.2,0.99,0.02,-0.47,1.12,0.8
-4.48,0.84,1.03,-0.37,1.14,0.84
-3.71,0.78,1.77,-0.23,1.14,0.74
-1.94,0.86,2.41,-0.12,1.09,0.61
-0.27,1.22,2.31,-0.1,1.11,0.48
0.83,1.58,1.93,-0.17,1.23,0.42
1.38,1.66,1.8,-0.32,1.33,0.41
1.51,1.52,0.89,-0.49,1.34,0.43
1.67,1.18,-0.31,-0.64,1.24,0.48
1.47,0.59,-1.18,-0.76,1.05,0.56
1.11,0.03,-1.61,-0.86,0.82,0.64
0.91,-0.39,-1.56,-0.9,0.57,0.67
0.93,-0.52,-0.89,-0.88,0.4,0.63
1.09,-0.4,0.33,-0.84,0.29,0.59
0.93,-0.33,1.38,-0.8,0.25,0.57
0.57,-0.2,2.16,-0.77,0.25,0.56
0.48,-0.1,2.61,-0.8,0.24,0.54
0.65,0,2.57,-0.88,0.23,0.5
0.98,0.26,2.24,-0.96,0.24,0.46
1.21,0.42,2.37,-1.02,0.29,0.43
1.26,0.51,2.76,-1.04,0.4,0.39
1.19,0.65,3.38,-1,0.58,0.36
0.89,0.63,4.05,-0.94,0.74,0.33
0.82,0.47,4.33,-0.82,0.84,0.26
1.34,0.59,4.12,-0.62,0.82,0.23
2,0.48,3.72,-0.4,0.72,0.24
2.13,0.09,3.37,-0.22,0.51,0.25
1.9,-0.28,2.43,-0.13,0.26,0.28
1.82,-0.91,1.32,-0.07,0.11,0.32
2.09,-1.48,1.11,-0.01,0.04,0.36
2.27,-1.78,1.45,0.11,0.07,0.38
2.2,-1.67,2.14,0.27,0.16,0.36
1.8,-1.25,2.68,0.46,0.33,0.34
1.11,-0.83,2.95,0.68,0.51,0.31
0.48,-0.51,2.96,0.94,0.66,0.29
-0.01,-0.24,2.86,1.25,0.81,0.27
-0.62,0.01,2.61,1.58,0.86,0.25
-0.87,0.15,1.56,1.92,0.85,0.26
-1.08,0.15,-0.03,2.29,0.79,0.3
-1.65,0.21,-1.48,2.65,0.64,0.32
-2.6,0.3,-2.53,2.91,0.47,0.35
-3.83,0.05,-3.7,2.99,0.22,0.44
-4.83,-0.5,-4.95,2.81,-0.09,0.54
-4.98,-1.07,-6.28,2.45,-0.42,0.64
-4.43,-1.84,-6.9,2.02,-0.72,0.64
-3.01,-2.71,-6.48,1.62,-0.88,0.57
-1.15,-3.56,-5.4,1.29,-0.78,0.49
0.44,-4.55,-4.23,0.97,-0.43,0.32
2.53,-4.62,-3.44,0.61,-0.14,0.03
4.67,-3.75,-3.71,0.26,-0.18,-0.21
5.99,-2.17,-4.12,-0.09,-0.32,-0.43
6.47,-0.7,-3.37,-0.49,-0.35,-0.61
6.46,0.22,-2.6,-0.78,-0.34,-0.8
6.4,1.89,-1.68,-0.82,-0.29,-0.88
